major_area_code,minor_bay_code,station_code,completion_dttm,start_temperature_num,start_salinity_num,start_dissolved_oxygen_num,start_turbidity_num,start_shallow_water_depth_num,start_deep_water_depth_num,y,x,elapsed_time,catch,mean_length,catch_per_hour,species_code
6,130,69,02NOV2018:09:50:00.000,21.4,25.9,7.0,3,3.4,3.4,27.859166667,-97.3225,0.167000,0,,0,9605
6,130,88,02NOV2018:08:48:00.000,21.4,26.2,8.0,3,3.4,3.4,27.844722222,-97.27416667,0.167000,0,,0,9605
6,130,102,02NOV2018:10:21:00.000,21.2,24.6,7.4,4,3.6,3.7,27.825555556,-97.35555556,0.167000,0,,0,9605
6,130,106,02NOV2018:09:15:00.000,21.6,25.8,7.2,3,3.5,3.6,27.825277778,-97.28944444,0.167000,0,,0,9605
6,130,122,02NOV2018:10:45:00.000,21.4,26.3,7.3,4,2.8,3.0,27.805555556,-97.35888889,0.167000,0,,0,9605
6,130,153,02NOV2018:13:11:00.000,22.2,27.0,7.2,5,3.0,3.0,27.793055556,-97.17361111,0.167000,0,,0,9605
6,130,168,02NOV2018:11:25:00.000,22.0,27.6,7.2,4,3.8,3.9,27.776388889,-97.24138889,0.167000,0,,0,9605
6,130,187,02NOV2018:11:51:00.000,21.9,27.8,7.3,5,3.7,3.8,27.758611111,-97.225,0.167000,0,,0,9605
6,130,189,02NOV2018:12:22:00.000,22.0,27.2,7.4,5,3.2,3.3,27.760833333,-97.18722222,0.167000,0,,0,9605
6,130,190,02NOV2018:10:44:00.000,22.0,27.1,7.3,6,3.1,3.1,27.761388889,-97.17666667,0.167000,0,,0,9605
6,260,24,20NOV2018:11:45:00.000,13.5,10.4,9.8,13,1.8,1.9,27.858333333,-97.40888889,0.167000,1,156,5.9880239521,9605
6,130,146,28NOV2018:08:28:00.000,14.3,22.8,10.7,2,4.5,4.6,27.791944444,-97.29277778,0.167000,0,,0,9605
6,130,151,28NOV2018:12:16:00.000,14.6,23.6,10.4,2,3.6,3.6,27.789722222,-97.20416667,0.167000,0,,0,9605
6,130,180,28NOV2018:09:30:00.000,14.5,21.4,10.6,2,4.4,4.5,27.755833333,-97.34222222,0.167000,0,,0,9605
6,130,184,28NOV2018:11:41:00.000,14.6,22.8,10.1,2,4.5,4.5,27.760555556,-97.27555556,0.167000,0,,0,9605
6,130,195,28NOV2018:09:56:00.000,14.5,21.7,9.5,2,3.5,3.6,27.740555556,-97.3575,0.167000,0,,0,9605
6,130,198,28NOV2018:10:46:00.000,14.5,21.7,10.3,2,4.5,4.5,27.741944444,-97.30611111,0.167000,0,,0,9605
6,130,212,28NOV2018:10:22:00.000,14.7,21.8,10.9,3,4.1,4.2,27.723055556,-97.32361111,0.167000,0,,0,9605
6,130,227,28NOV2018:11:13:00.000,14.8,22.1,10.3,4,3.7,3.9,27.712222222,-97.29111111,0.167000,0,,0,9605
6,130,143,28NOV2018:09:01:00.000,14.0,21.2,10.5,4,3.9,4.0,27.793611111,-97.34305556,0.167000,0,,0,9605
6,130,83,06DEC2018:08:57:00.000,15.8,22.6,8.5,7,3.3,3.3,27.838333333,-97.355,0.167000,0,,0,9605
6,130,84,06DEC2018:08:36:00.000,15.8,22.8,8.4,6,3.6,3.6,27.841111111,-97.34111111,0.167000,0,,0,9605
6,130,87,06DEC2018:08:10:00.000,15.8,22.9,9.4,5,3.7,3.7,27.842222222,-97.29083333,0.167000,0,,0,9605
6,130,103,06DEC2018:09:20:00.000,15.9,22.7,8.4,11,3.8,4.0,27.825,-97.34166667,0.167000,0,,0,9605
6,130,124,06DEC2018:09:46:00.000,15.9,22.9,8.4,10,3.9,3.9,27.815833333,-97.32583333,0.167000,0,,0,9605
6,130,149,06DEC2018:10:20:00.000,16.0,22.8,8.4,7,3.8,3.9,27.791111111,-97.24111111,0.167000,0,,0,9605
6,130,150,06DEC2018:10:44:00.000,16.0,22.9,8.6,6,3.7,3.7,27.7925,-97.22472222,0.167000,0,,0,9605
6,130,156,06DEC2018:12:05:00.000,16.4,24.8,8.4,6,2.8,2.9,27.793888889,-97.13055556,0.167000,0,,0,9605
6,130,169,06DEC2018:11:08:00.000,16.3,23.9,8.2,9,3.8,4.0,27.775555556,-97.22527778,0.167000,0,,0,9605
6,130,190,06DEC2018:11:37:00.000,16.0,23.8,8.3,7,3.0,3.1,27.759166667,-97.17777778,0.167000,0,,0,9605
6,260,25,17DEC2018:13:11:00.000,14.1,11.0,9.0,1,1.5,1.7,27.859444444,-97.39055556,0.167000,5,143.2,29.94011976,9605
6,130,101,17DEC2018:08:26:00.000,15.7,27.6,6.8,15,3.1,3.2,27.823055556,-97.37361111,0.167000,0,,0,9605
6,130,122,17DEC2018:08:50:00.000,15.3,27.5,7.6,4,2.6,3.0,27.806666667,-97.35833333,0.167000,0,,0,9605
6,130,143,17DEC2018:09:10:00.000,14.5,23.9,8.2,4,3.4,3.5,27.792777778,-97.3425,0.167000,0,,0,9605
6,130,164,17DEC2018:09:36:00.000,14.1,23.4,6.4,3,3.9,4.0,27.775555556,-97.30861111,0.167000,0,,0,9605
6,130,198,17DEC2018:10:00:00.000,13.7,22.7,9.5,2,3.9,4.0,27.742777778,-97.30777778,0.167000,0,,0,9605
6,130,199,17DEC2018:11:03:00.000,14.0,23.6,8.6,5,3.9,3.9,27.741944444,-97.29083333,0.167000,0,,0,9605
6,130,212,17DEC2018:10:22:00.000,14.0,23.9,6.9,3,3.6,3.9,27.725833333,-97.32583333,0.167000,0,,0,9605
6,130,213,17DEC2018:10:42:00.000,14.1,21.9,8.8,6,3.6,3.7,27.728888889,-97.30694444,0.167000,0,,0,9605
6,130,241,17DEC2018:11:36:00.000,14.1,23.6,8.3,3,2.5,2.7,27.694166667,-97.20805556,0.167000,0,,0,9605
6,130,59,08JAN2019:08:21:00.000,15.3,26.1,9.7,6,3.1,3.2,27.871666667,-97.295,0.167000,0,,0,9605
6,130,68,08JAN2019:09:13:00.000,15.6,25.0,10.2,5,3.1,3.2,27.851388889,-97.33861111,0.167000,0,,0,9605
6,130,69,08JAN2019:08:50:00.000,14.2,25.7,9.8,4,3.2,3.3,27.856111111,-97.32361111,0.167000,0,,0,9605
6,130,122,08JAN2019:09:43:00.000,15.2,26.3,9.3,21,2.7,3.1,27.806388889,-97.36083333,0.167000,0,,0,9605
6,130,143,08JAN2019:10:04:00.000,15.0,26.5,9.2,18,3.3,3.4,27.7925,-97.34222222,0.167000,0,,0,9605
6,130,186,08JAN2019:12:11:00.000,15.0,26.0,9.7,4,3.7,3.7,27.756666667,-97.24,0.167000,0,,0,9605
6,130,170,08JAN2019:12:34:00.000,15.2,26.7,11.3,12,2.5,2.7,27.776388889,-97.20583333,0.167000,0,,0,9605
6,130,227,08JAN2019:10:38:00.000,14.8,27.2,10.5,9,3.2,3.2,27.711388889,-97.29055556,0.167000,1,44,5.9880239521,9605
6,130,233,08JAN2019:11:42:00.000,14.9,27.1,13.0,5,3.6,3.7,27.710277778,-97.19277778,0.167000,0,,0,9605
6,130,240,08JAN2019:11:13:00.000,17.4,27.0,8.5,6,2.6,2.7,27.696388889,-97.22694444,0.167000,0,,0,9605
6,260,25,21JAN2019:09:37:00.000,12.0,23.8,9.5,11,1.4,1.5,27.858888889,-97.39166667,0.167000,2,25.5,11.976047904,9605
6,130,94,24JAN2019:07:39:00.000,14.1,28.6,9.8,6,2.4,2.6,27.838888889,-97.13777778,0.167000,0,,0,9605
6,130,114,24JAN2019:08:03:00.000,13.9,29.1,7.4,15,2.1,2.4,27.830277778,-97.15916667,0.167000,0,,0,9605
6,130,126,24JAN2019:08:52:00.000,13.9,29.0,7.1,11,3.8,4.0,27.803611111,-97.29027778,0.167000,0,,0,9605
6,130,148,24JAN2019:11:05:00.000,14.6,29.8,6.6,8,3.7,3.9,27.791944444,-97.25722222,0.167000,0,,0,9605
6,130,161,24JAN2019:09:24:00.000,13.8,29.7,10.4,5,2.8,2.9,27.774444444,-97.35722222,0.167000,0,,0,9605
6,130,162,24JAN2019:09:44:00.000,13.8,29.4,9.3,5,3.7,3.9,27.774444444,-97.34166667,0.167000,0,,0,9605
6,130,174,24JAN2019:11:44:00.000,14.2,29.9,9.3,6,2.6,2.9,27.777777778,-97.14277778,0.167000,0,,0,9605
6,130,180,24JAN2019:10:05:00.000,13.9,29.1,7.5,7,3.8,4.0,27.759444444,-97.34166667,0.167000,0,,0,9605
6,130,184,24JAN2019:10:37:00.000,14.2,28.7,8.4,8,3.7,3.9,27.7575,-97.275,0.167000,0,,0,9605
6,130,93,05FEB2019:08:17:00.000,15.5,23.6,10.6,3,2.1,2.2,27.838888889,-97.15111111,0.167000,0,,0,9605
6,130,107,05FEB2019:09:00:00.000,16.7,24.0,10.4,3,3.6,3.7,27.825,-97.27361111,0.167000,0,,0,9605
6,130,122,05FEB2019:09:34:00.000,16.6,23.3,9.8,2,2.9,3.0,27.806388889,-97.36111111,0.167000,0,,0,9605
6,130,142,05FEB2019:09:56:00.000,16.8,23.4,9.3,2,3.6,3.7,27.792222222,-97.35833333,0.167000,0,,0,9605
6,130,151,05FEB2019:12:29:00.000,16.4,24.6,9.5,3,3.3,3.5,27.794444444,-97.21027778,0.167000,0,,0,9605
6,130,179,05FEB2019:10:21:00.000,15.9,23.8,10.3,3,2.0,2.1,27.759444444,-97.35861111,0.167000,0,,0,9605
6,130,181,05FEB2019:10:45:00.000,15.8,23.9,9.4,5,4.0,4.1,27.759444444,-97.32527778,0.167000,0,,0,9605
6,130,183,05FEB2019:11:10:00.000,16.5,23.8,10.0,2,4.0,4.1,27.759166667,-97.29083333,0.167000,0,,0,9605
6,130,186,05FEB2019:11:36:00.000,15.0,25.0,9.1,2,3.9,4.0,27.757222222,-97.24111111,0.167000,0,,0,9605
6,130,189,05FEB2019:12:03:00.000,16.5,24.4,10.2,3,2.5,2.7,27.758611111,-97.19027778,0.167000,0,,0,9605
6,130,84,21FEB2019:08:28:00.000,15.7,21.0,9.2,8,3.2,3.3,27.841388889,-97.34416667,0.167000,0,,0,9605
6,130,87,21FEB2019:08:03:00.000,15.2,23.6,8.8,5,3.9,4.0,27.842777778,-97.29194444,0.167000,0,,0,9605
6,130,154,21FEB2019:11:04:00.000,15.0,22.7,9.8,5,2.9,3.0,27.793333333,-97.15694444,0.167000,0,,0,9605
6,130,198,21FEB2019:09:10:00.000,15.2,23.9,9.1,6,4.1,4.2,27.743611111,-97.30833333,0.167000,0,,0,9605
6,130,201,21FEB2019:09:59:00.000,15.2,23.7,8.9,5,4.2,4.2,27.7425,-97.25666667,0.167000,0,,0,9605
6,130,213,21FEB2019:09:31:00.000,15.4,24.0,8.9,7,3.8,3.9,27.727222222,-97.30888889,0.167000,0,,0,9605
6,130,220,21FEB2019:10:30:00.000,14.9,23.4,8.8,3,4.0,4.2,27.723055556,-97.1925,0.167000,0,,0,9605
6,260,13,24FEB2019:10:03:00.000,15.9,32.4,9.2,11,1.3,1.6,27.874166667,-97.39194444,0.167000,1,27,5.9880239521,9605
6,260,21,24FEB2019:10:35:00.000,16.6,19.2,6.7,16,1.3,1.4,27.861666667,-97.45666667,0.167000,1,15,5.9880239521,9605
6,260,41,24FEB2019:11:05:00.000,16.3,14.5,6.8,34,1.4,1.5,27.828611111,-97.47416667,0.167000,2,150.5,11.976047904,9605
6,130,59,06MAR2019:08:15:00.000,13.5,23.1,8.9,5,3.3,3.4,27.872777778,-97.295,0.167000,0,,0,9605
6,130,103,06MAR2019:08:45:00.000,12.4,23.3,9.2,6,3.7,3.8,27.826111111,-97.33944444,0.167000,0,,0,9605
6,130,122,06MAR2019:09:09:00.000,12.9,23.2,9.3,12,4.0,4.1,27.813333333,-97.3625,0.167000,0,,0,9605
6,130,135,06MAR2019:12:16:00.000,12.1,21.0,9.2,20,2.3,2.5,27.806388889,-97.14833333,0.167000,1,146,5.9880239521,9605
6,130,163,06MAR2019:09:36:00.000,12.7,23.7,9.4,11,3.9,4.0,27.776666667,-97.32166667,0.167000,0,,0,9605
6,130,164,06MAR2019:09:56:00.000,12.5,22.5,23.7,16,4.0,4.1,27.776944444,-97.30611111,0.167000,0,,0,9605
6,130,189,06MAR2019:11:39:00.000,12.3,22.0,9.6,4,2.4,2.5,27.759166667,-97.19083333,0.167000,0,,0,9605
6,130,199,06MAR2019:10:20:00.000,12.8,23.7,9.5,11,3.9,4.0,27.741111111,-97.29083333,0.167000,1,32,5.9880239521,9605
6,130,201,06MAR2019:10:42:00.000,12.7,23.7,8.6,12,3.9,4.0,27.745555556,-97.25694444,0.167000,0,,0,9605
6,130,204,06MAR2019:11:15:00.000,12.4,22.8,9.8,5,3.7,3.9,27.744166667,-97.20638889,0.167000,0,,0,9605
6,260,22,19MAR2019:10:24:00.000,15.5,20.1,7.1,14,1.9,1.9,27.857777778,-97.44166667,0.167000,2,44,11.976047904,9605
6,260,34,19MAR2019:09:50:00.000,16.0,21.5,8.4,15,1.9,2.0,27.841666667,-97.42472222,0.167000,4,128,23.952095808,9605
6,130,181,27MAR2019:08:23:00.000,20.5,23.0,9.2,17,3.9,4.0,27.758055556,-97.32638889,0.167000,0,,0,9605
6,130,195,27MAR2019:08:52:00.000,20.6,23.2,8.6,10,3.0,3.1,27.738611111,-97.35111111,0.167000,0,,0,9605
6,130,196,27MAR2019:09:17:00.000,20.6,23.2,7.1,13,3.8,3.9,27.743055556,-97.33833333,0.167000,0,,0,9605
6,130,214,27MAR2019:09:48:00.000,20.3,23.1,9.8,11,3.7,3.8,27.725277778,-97.28777778,0.167000,0,,0,9605
6,130,227,27MAR2019:10:12:00.000,20.6,23.1,8.3,8,3.2,3.3,27.71,-97.28777778,0.167000,0,,0,9605
6,130,228,27MAR2019:11:06:00.000,21.8,23.5,7.8,7,3.6,3.7,27.701944444,-97.27388889,0.167000,1,35,5.9880239521,9605
6,130,229,27MAR2019:11:39:00.000,20.3,23.0,10.4,8,4.0,4.1,27.716111111,-97.2575,0.167000,0,,0,9605
6,130,241,27MAR2019:12:10:00.000,20.5,23.0,8.7,4,2.5,2.7,27.693333333,-97.20472222,0.167000,1,40,5.9880239521,9605
6,130,94,09APR2019:07:40:00.000,21.9,21.5,6.8,8,2.2,2.3,27.842222222,-97.14055556,0.167000,0,,0,9605
6,130,106,09APR2019:09:00:00.000,21.5,21.6,7.8,12,3.4,3.5,27.824722222,-97.29138889,0.167000,0,,0,9605
6,130,124,09APR2019:09:35:00.000,21.9,19.3,8.1,8,3.3,3.5,27.801944444,-97.32083333,0.167000,0,,0,9605
6,130,127,09APR2019:08:34:00.000,21.8,22.8,8.4,7,4.0,4.0,27.805555556,-97.27916667,0.167000,0,,0,9605
6,130,136,09APR2019:12:53:00.000,22.4,22.6,9.1,10,2.1,2.4,27.800277778,-97.12638889,0.167000,0,,0,9605
6,130,144,09APR2019:09:59:00.000,22.0,22.8,8.5,8,3.8,3.8,27.79,-97.32444444,0.167000,0,,0,9605
6,130,145,09APR2019:10:27:00.000,21.9,22.9,9.1,8,4.0,4.0,27.791388889,-97.30583333,0.167000,0,,0,9605
6,130,190,09APR2019:12:20:00.000,21.8,22.8,8.6,7,3.3,3.5,27.755555556,-97.18055556,0.167000,0,,0,9605
6,130,232,09APR2019:11:46:00.000,22.9,23.1,8.2,10,3.6,3.8,27.708333333,-97.20694444,0.167000,0,,0,9605
6,130,240,09APR2019:11:16:00.000,23.1,23.2,8.1,7,3.2,3.3,27.695277778,-97.22527778,0.167000,0,,0,9605
6,130,69,25APR2019:07:58:00.000,23.7,23.2,7.6,15,3.3,3.4,27.856111111,-97.32305556,0.167000,0,,0,9605
6,130,103,25APR2019:08:23:00.000,23.7,23.1,7.7,40,3.7,3.7,27.823888889,-97.34194444,0.167000,0,,0,9605
6,130,129,25APR2019:12:14:00.000,24.1,23.7,8.0,20,3.9,4.0,27.804444444,-97.24333333,0.167000,0,,0,9605
6,130,148,25APR2019:11:48:00.000,23.8,23.4,7.9,16,4.0,4.0,27.791388889,-97.26111111,0.167000,0,,0,9605
6,130,160,25APR2019:09:01:00.000,23.6,23.2,8.0,16,3.1,3.2,27.7725,-97.375,0.167000,0,,0,9605
6,130,167,25APR2019:11:22:00.000,23.8,23.9,7.8,21,3.7,3.9,27.773611111,-97.25777778,0.167000,1,50,5.9880239521,9605
6,130,168,25APR2019:10:58:00.000,23.7,23.8,7.9,21,3.9,4.0,27.774722222,-97.24555556,0.167000,0,,0,9605
6,130,181,25APR2019:09:57:00.000,23.7,23.4,8.0,21,3.9,4.0,27.758888889,-97.32555556,0.167000,0,,0,9605
6,130,184,25APR2019:10:27:00.000,23.6,23.5,8.0,24,4.1,4.1,27.758333333,-97.27611111,0.167000,0,,0,9605
6,130,195,25APR2019:09:30:00.000,23.8,23.6,7.6,16,3.2,3.3,27.744166667,-97.35722222,0.167000,0,,0,9605
6,130,122,09MAY2019:08:33:00.000,26.2,23.3,6.6,30,4.1,4.1,27.8125,-97.35916667,0.167000,1,70,5.9880239521,9605
6,130,123,09MAY2019:08:10:00.000,26.2,23.3,6.5,35,4.0,4.0,27.813333333,-97.34166667,0.167000,0,,0,9605
6,130,165,09MAY2019:09:14:00.000,26.2,23.6,7.5,36,4.4,4.5,27.777777778,-97.29055556,0.167000,0,,0,9605
6,130,181,09MAY2019:09:47:00.000,26.2,23.8,6.6,26,4.2,4.3,27.758888889,-97.32388889,0.167000,0,,0,9605
6,130,185,09MAY2019:12:31:00.000,26.3,23.4,6.7,23,4.1,4.2,27.758888889,-97.25805556,0.167000,0,,0,9605
6,130,201,09MAY2019:12:02:00.000,26.1,23.7,6.6,29,4.3,4.3,27.74,-97.25805556,0.167000,0,,0,9605
6,130,211,09MAY2019:10:18:00.000,26.3,23.6,6.9,15,3.5,3.7,27.7275,-97.33944444,0.167000,2,111.5,11.976047904,9605
6,130,212,09MAY2019:10:39:00.000,26.4,23.6,6.4,12,3.9,4.0,27.726388889,-97.32416667,0.167000,0,,0,9605
6,130,213,09MAY2019:11:06:00.000,26.3,23.8,6.4,14,3.9,4.0,27.726388889,-97.3075,0.167000,0,,0,9605
6,130,215,09MAY2019:11:34:00.000,26.3,23.8,6.8,20,4.2,4.3,27.725,-97.27527778,0.167000,0,,0,9605
6,130,71,30MAY2019:08:08:00.000,28.1,24.2,7.4,60,3.9,4.0,27.8575,-97.29361111,0.167000,1,174,5.9880239521,9605
6,130,107,30MAY2019:08:49:00.000,28.0,24.0,6.2,53,3.8,3.9,27.823055556,-97.27388889,0.167000,2,67,11.976047904,9605
6,130,128,30MAY2019:09:25:00.000,27.9,24.0,6.6,40,4.3,4.4,27.803888889,-97.25694444,0.167000,1,141,5.9880239521,9605
6,130,130,30MAY2019:09:58:00.000,28.2,24.5,6.4,13,3.8,3.9,27.801388889,-97.22638889,0.167000,0,,0,9605
6,130,132,30MAY2019:12:14:00.000,28.3,24.3,6.7,36,3.0,3.1,27.804722222,-97.18805556,0.167000,0,,0,9605
6,130,149,30MAY2019:10:23:00.000,28.1,24.2,6.5,30,4.1,4.1,27.789166667,-97.24222222,0.167000,1,84,5.9880239521,9605
6,130,156,30MAY2019:11:40:00.000,28.2,24.9,6.1,29,2.5,2.7,27.794444444,-97.12666667,0.167000,1,67,5.9880239521,9605
6,130,189,30MAY2019:11:00:00.000,28.1,26.3,5.5,13,3.3,3.5,27.759444444,-97.18666667,0.167000,0,,0,9605
6,260,31,30MAY2019:09:55:00.000,27.6,17.7,6.4,29,2.0,2.0,27.842222222,-97.47361111,0.167000,4,80.25,23.952095808,9605
6,260,35,30MAY2019:10:30:00.000,27.7,19.3,7.3,26,1.8,1.8,27.841944444,-97.4075,0.167000,4,109,23.952095808,9605
6,130,71,10JUN2019:08:36:00.000,31.1,24.2,6.0,5,3.4,3.5,27.858888889,-97.29111111,0.167000,0,,0,9605
6,130,83,10JUN2019:09:14:00.000,30.8,23.6,5.7,7,2.3,2.4,27.840277778,-97.36027778,0.167000,0,,0,9605
6,130,93,10JUN2019:07:41:00.000,30.4,25.7,5.8,4,2.0,2.1,27.840277778,-97.15388889,0.167000,0,,0,9605
6,130,122,10JUN2019:09:44:00.000,31.1,23.5,6.0,7,3.7,3.9,27.813611111,-97.35916667,0.167000,0,,0,9605
6,130,161,10JUN2019:10:18:00.000,30.7,24.1,6.2,7,2.9,3.0,27.775833333,-97.36083333,0.167000,0,,0,9605
6,130,195,10JUN2019:10:53:00.000,31.0,24.2,6.4,8,3.1,3.2,27.74,-97.35305556,0.167000,0,,0,9605
6,130,198,10JUN2019:11:33:00.000,30.9,24.4,5.9,9,3.9,4.0,27.742222222,-97.30861111,0.167000,0,,0,9605
6,130,201,10JUN2019:12:10:00.000,31.1,25.6,6.5,3,4.0,4.0,27.744722222,-97.25611111,0.167000,0,,0,9605
6,130,219,10JUN2019:13:12:00.000,31.2,26.5,7.0,3,3.9,4.0,27.724166667,-97.2075,0.167000,0,,0,9605
6,130,242,10JUN2019:12:46:00.000,30.7,27.0,6.7,4,2.6,2.8,27.698333333,-97.19805556,0.167000,2,29,11.976047904,9605
6,130,127,18JUN2019:09:25:00.000,29.3,25.8,6.2,8,4.0,4.1,27.806944444,-97.27916667,0.167000,0,,0,9605
6,130,130,18JUN2019:08:26:00.000,29.0,26.5,6.4,10,3.0,3.1,27.804722222,-97.22555556,0.167000,0,,0,9605
6,130,146,18JUN2019:09:54:00.000,29.2,25.6,5.9,7,4.1,4.2,27.790833333,-97.29,0.167000,0,,0,9605
6,130,148,18JUN2019:08:55:00.000,29.1,25.8,6.3,4,3.9,4.0,27.789166667,-97.25805556,0.167000,0,,0,9605
6,130,183,18JUN2019:10:23:00.000,28.8,25.8,5.8,9,4.1,4.2,27.758611111,-97.29138889,0.167000,1,132,5.9880239521,9605
6,130,184,18JUN2019:10:46:00.000,29.1,26.5,6.5,7,4.0,4.1,27.757777778,-97.27305556,0.167000,0,,0,9605
6,130,185,18JUN2019:11:08:00.000,29.2,26.4,6.7,6,4.0,4.1,27.758055556,-97.25916667,0.167000,0,,0,9605
6,260,23,20JUN2019:09:56:00.000,29.5,20.5,6.5,69,1.8,2.0,27.857777778,-97.425,0.167000,1,150,5.9880239521,9605
6,260,34,20JUN2019:08:22:00.000,29.4,19.7,6.1,39,1.7,1.9,27.841666667,-97.42416667,0.167000,1,140,5.9880239521,9605
6,260,41,20JUN2019:09:03:00.000,29.6,18.7,5.8,37,0.8,1.4,27.825555556,-97.47277778,0.167000,1,63,5.9880239521,9605
6,130,70,03JUL2019:09:20:00.000,29.0,27.7,6.4,12,3.9,4.0,27.855,-97.30777778,0.167000,0,,0,9605
6,130,86,03JUL2019:09:50:00.000,29.3,28.2,6.5,11,3.6,3.8,27.839444444,-97.30722222,0.167000,1,156,5.9880239521,9605
6,130,88,03JUL2019:08:49:00.000,28.8,28.8,6.0,23,3.1,3.3,27.842222222,-97.27944444,0.167000,0,,0,9605
6,130,93,03JUL2019:08:04:00.000,29.1,29.5,6.0,9,2.4,2.5,27.838611111,-97.15444444,0.167000,1,135,5.9880239521,9605
6,130,94,03JUL2019:07:40:00.000,28.8,29.4,5.9,8,2.4,2.5,27.839166667,-97.14111111,0.167000,0,,0,9605
6,130,106,03JUL2019:10:24:00.000,29.2,27.5,6.1,13,3.5,3.6,27.823888889,-97.29,0.167000,1,147,5.9880239521,9605
6,130,128,03JUL2019:11:03:00.000,29.0,28.9,6.0,16,4.2,4.3,27.803055556,-97.25805556,0.167000,0,,0,9605
6,130,134,03JUL2019:12:57:00.000,28.9,29.1,6.0,29,2.7,2.9,27.8025,-97.1575,0.167000,1,195,5.9880239521,9605
6,130,136,03JUL2019:12:27:00.000,29.1,28.9,6.6,15,2.6,2.7,27.800555556,-97.12694444,0.167000,0,,0,9605
6,130,174,03JUL2019:11:54:00.000,29.5,29.5,6.0,14,2.9,3.1,27.776388889,-97.14416667,0.167000,3,28.666666667,17.964071856,9605
6,260,32,16JUL2019:09:38:00.000,29.7,18.8,6.0,25,1.7,1.8,27.842222222,-97.45611111,0.167000,8,124.125,47.904191617,9605
6,130,68,16JUL2019:08:10:00.000,30.1,28.1,5.7,20,3.1,3.2,27.853611111,-97.33666667,0.167000,0,,0,9605
6,130,84,16JUL2019:08:36:00.000,30.2,28.7,5.7,40,3.4,3.5,27.841388889,-97.33861111,0.167000,2,107,11.976047904,9605
6,130,101,16JUL2019:09:11:00.000,30.1,21.3,5.7,12,3.2,3.3,27.824444444,-97.3725,0.167000,1,154,5.9880239521,9605
6,130,123,16JUL2019:09:45:00.000,30.0,29.9,6.1,5,3.9,4.0,27.813611111,-97.34333333,0.167000,0,,0,9605
6,130,188,16JUL2019:12:38:00.000,30.5,30.2,6.0,9,4.0,4.2,27.757777778,-97.20833333,0.167000,0,,0,9605
6,130,203,16JUL2019:12:13:00.000,30.4,30.0,5.9,20,3.8,4.0,27.744722222,-97.22722222,0.167000,0,,0,9605
6,130,215,16JUL2019:10:31:00.000,30.3,30.4,6.1,4,4.0,4.0,27.725277778,-97.27222222,0.167000,1,158,5.9880239521,9605
6,130,221,16JUL2019:11:40:00.000,30.5,30.4,6.0,8,3.4,3.7,27.725,-97.17555556,0.167000,2,85.5,11.976047904,9605
6,130,240,16JUL2019:11:06:00.000,30.5,30.8,6.2,8,2.8,3.0,27.696666667,-97.22638889,0.167000,0,,0,9605
6,130,167,08AUG2019:11:11:00.000,30.5,32.5,5.6,12,3.4,3.5,27.773611111,-97.25861111,0.167000,0,,0,9605
6,260,41,29AUG2019:10:33:00.000,29.1,28.9,5.9,8,1.4,1.5,27.826388889,-97.475,0.167000,1,164,5.9880239521,9605
6,260,31,29AUG2019:10:02:00.000,29.0,29.6,6.1,2,1.6,1.6,27.841388889,-97.47666667,0.167000,5,133.4,29.94011976,9605
6,130,164,21AUG2019:08:06:00.000,30.6,31.4,5.9,8,4.0,4.0,27.775833333,-97.30833333,0.167000,0,,0,9605
6,130,162,21AUG2019:08:30:00.000,30.6,30.8,6.0,6,3.7,3.7,27.775277778,-97.34111111,0.167000,0,,0,9605
6,130,181,21AUG2019:08:56:00.000,30.4,31.1,5.9,7,3.7,3.9,27.758333333,-97.325,0.167000,0,,0,9605
6,130,200,21AUG2019:09:27:00.000,30.7,32.6,5.1,8,3.7,3.9,27.741111111,-97.27611111,0.167000,0,,0,9605
6,130,216,21AUG2019:09:53:00.000,31.1,32.5,5.6,8,3.9,4.0,27.724444444,-97.2575,0.167000,0,,0,9605
6,130,232,21AUG2019:10:25:00.000,31.0,31.7,5.4,5,3.5,3.7,27.708333333,-97.20805556,0.167000,0,,0,9605
6,130,174,21AUG2019:11:05:00.000,31.4,32.4,5.6,7,2.6,3.0,27.779166667,-97.14277778,0.167000,0,,0,9605
6,130,135,21AUG2019:11:31:00.000,31.0,32.4,5.9,5,2.3,2.5,27.807222222,-97.14138889,0.167000,0,,0,9605
6,130,70,08AUG2019:09:04:00.000,30.4,33.0,6.4,17,3.6,3.7,27.857777778,-97.31083333,0.167000,0,,0,9605
6,130,83,08AUG2019:09:35:00.000,30.4,30.8,5.8,35,3.2,3.3,27.839444444,-97.35583333,0.167000,0,,0,9605
6,130,87,08AUG2019:08:38:00.000,30.5,32.7,5.7,36,3.6,3.7,27.841666667,-97.29111111,0.167000,0,,0,9605
6,130,105,08AUG2019:10:10:00.000,30.5,32.9,5.6,23,3.7,3.8,27.824166667,-97.30722222,0.167000,0,,0,9605
6,130,108,08AUG2019:08:06:00.000,30.4,32.7,6.3,35,2.9,3.0,27.826666667,-97.25888889,0.167000,0,,0,9605
6,130,149,08AUG2019:11:38:00.000,30.5,32.8,5.7,15,3.8,3.9,27.7925,-97.2425,0.167000,0,,0,9605
6,130,151,08AUG2019:12:08:00.000,30.6,32.5,5.7,15,3.4,3.4,27.7925,-97.21,0.167000,0,,0,9605
