major_area_code,minor_bay_code,station_code,completion_dttm,start_temperature_num,start_salinity_num,start_dissolved_oxygen_num,start_turbidity_num,start_shallow_water_depth_num,start_deep_water_depth_num,y,x,elapsed_time,catch,mean_length,catch_per_hour,species_code,dt,year,trawl_id,mature_females,ovigerous,matfem_per_ha
"5","20","266",27JUN2013:07:10:00.000,"29.6","30.7","5.9","9","3.3","3.3","28.009166667","-96.9925","0.167","0",NA,"0","9605",2013-06-27T07:10:00Z,"2013",5-266-2013-06-27,"0","0","0"
"5","20","290",24JUL2013:08:55:00.000,"28.8","34.6","5.6","30","1.3","2.5","27.97","-96.99305556","0.167","37","78","221.55688623","9605",2013-07-24T08:55:00Z,"2013",5-290-2013-07-24,"3","0","6.135270442721115"
"5","20","265",24JUL2013:11:14:00.000,"29.1","34.5","5.7","27","3.8","3.9","28.008888889","-97.00833333","0.167","1","76","5.9880239521","9605",2013-07-24T11:14:00Z,"2013",5-265-2013-07-24,"1","0","2.045090147573705"
"5","20","305",24JUL2013:08:02:00.000,"28.9","34.5","5.4","29","2.7","2.8","27.941388889","-97.0575","0.167","0",NA,"0","9605",2013-07-24T08:02:00Z,"2013",5-305-2013-07-24,"0","0","0"
"5","20","300",02AUG2013:10:21:00.000,"29.9","35.2","6","7","2.1","2.5","27.959722222","-96.99111111","0.167","0",NA,"0","9605",2013-08-02T10:21:00Z,"2013",5-300-2013-08-02,"0","0","0"
"5","20","305",02AUG2013:09:02:00.000,"28.6","35.3","6.1","10","2.7","2.8","27.942222222","-97.05555556","0.167","0",NA,"0","9605",2013-08-02T09:02:00Z,"2013",5-305-2013-08-02,"0","0","0"
"5","20","306",02AUG2013:09:36:00.000,"29.5","35.6","5.2","7","2.8","3.1","27.943888889","-97.04055556","0.167","1","16","5.9880239521","9605",2013-08-02T09:36:00Z,"2013",5-306-2013-08-02,"0","0","0"
"5","20","314",02AUG2013:08:26:00.000,"27.4","34.3","6.3","7","2.3","2.6","27.927222222","-97.06083333","0.167","1","136","5.9880239521","9605",2013-08-02T08:26:00Z,"2013",5-314-2013-08-02,"1","0","2.045090147573705"
"5","20","316",02AUG2013:07:38:00.000,"30.1","35.9","5.9","11","2.1","2.1","27.926666667","-97.02611111","0.167","0",NA,"0","9605",2013-08-02T07:38:00Z,"2013",5-316-2013-08-02,"0","0","0"
"5","20","277",04SEP2013:08:44:00.000,"30.2","35.5","5.4","5","3.9","3.9","27.991111111","-97.02305556","0.167","0",NA,"0","9605",2013-09-04T08:44:00Z,"2013",5-277-2013-09-04,"0","0","0"
"5","20","279",04SEP2013:08:08:00.000,"29.8","35.3","5","10","2.9","3.3","27.990833333","-96.99138889","0.167","0",NA,"0","9605",2013-09-04T08:08:00Z,"2013",5-279-2013-09-04,"0","0","0"
"5","20","290",04SEP2013:07:37:00.000,"29.8","35.2","4.9","13","2","2.9","27.975555556","-96.99361111","0.167","0",NA,"0","9605",2013-09-04T07:37:00Z,"2013",5-290-2013-09-04,"0","0","0"
"5","20","298",14NOV2013:12:38:00.000,"16.3","28","6.7","13","3.7","3.8","27.958888889","-97.02472222","0.167","0",NA,"0","9605",2013-11-14T12:38:00Z,"2013",5-298-2013-11-14,"0","0","0"
"5","20","276",09OCT2013:10:22:00.000,"25.5","28.4","6.9","5","3.5","4","27.990833333","-97.04166667","0.167","0",NA,"0","9605",2013-10-09T10:22:00Z,"2013",5-276-2013-10-09,"0","0","0"
"5","20","290",24OCT2013:14:47:00.000,"22.8","32.5","8.3","4","1.9","3.4","27.975555556","-96.99305556","0.167","2","55.5","11.976047904","9605",2013-10-24T14:47:00Z,"2013",5-290-2013-10-24,"0","0","0"
"5","20","315",24OCT2013:12:44:00.000,"23.5","30.5","7.3","9","2.1","2.2","27.924166667","-97.04138889","0.167","1","51","5.9880239521","9605",2013-10-24T12:44:00Z,"2013",5-315-2013-10-24,"0","0","0"
"5","20","263",05DEC2013:07:13:00.000,"16.1","27.1","9.1","5","3.9","4","28.008888889","-97.04166667","0.167","1","47","5.9880239521","9605",2013-12-05T07:13:00Z,"2013",5-263-2013-12-05,"0","0","0"
"5","20","276",05DEC2013:07:45:00.000,"17.5","27.5","8.1","6","3.4","3.8","27.9925","-97.04194444","0.167","1","21","5.9880239521","9605",2013-12-05T07:45:00Z,"2013",5-276-2013-12-05,"0","0","0"
"5","20","305",05DEC2013:08:27:00.000,"17.5","28.9","7.8","6","2.9","3","27.941666667","-97.05777778","0.167","0",NA,"0","9605",2013-12-05T08:27:00Z,"2013",5-305-2013-12-05,"0","0","0"
"5","20","315",16DEC2013:12:34:00.000,"11.3","26.8","9.5","4","1.7","1.8","27.925833333","-97.04055556","0.167","0",NA,"0","9605",2013-12-16T12:34:00Z,"2013",5-315-2013-12-16,"0","0","0"
"5","20","298",05DEC2013:08:54:00.000,"17.8","28.3","7.8","4","3.6","3.7","27.959166667","-97.02444444","0.167","0",NA,"0","9605",2013-12-05T08:54:00Z,"2013",5-298-2013-12-05,"0","0","0"
"5","20","299",05DEC2013:09:18:00.000,"17.2","27.3","8.8","4","3.3","3.3","27.959166667","-97.00777778","0.167","2","26.5","11.976047904","9605",2013-12-05T09:18:00Z,"2013",5-299-2013-12-05,"0","0","0"
"5","20","313",16DEC2013:10:32:00.000,"10.8","26.9","9.4","11","1.4","2.5","27.924444444","-97.07388889","0.167","0",NA,"0","9605",2013-12-16T10:32:00Z,"2013",5-313-2013-12-16,"0","0","0"
"5","20","296",03JAN2014:09:36:00.000,"10.1","25.6","9.2","24","1.7","2.7","27.959444444","-97.06055556","0.167","0",NA,"0","9605",2014-01-03T09:36:00Z,"2014",5-296-2014-01-03,"0","0","0"
"5","20","316",03JAN2014:11:21:00.000,"9.2","26.9","9.3","6","1.9","2.1","27.925833333","-97.02666667","0.167","0",NA,"0","9605",2014-01-03T11:21:00Z,"2014",5-316-2014-01-03,"0","0","0"
"5","20","279",03JAN2014:12:55:00.000,"9.9","24","9.4","11","3.1","3.2","27.991111111","-96.99166667","0.167","0",NA,"0","9605",2014-01-03T12:55:00Z,"2014",5-279-2014-01-03,"0","0","0"
"5","20","306",03JAN2014:10:04:00.000,"9.8","24.9","9.2","39","2.8","2.9","27.943333333000002","-97.04166667","0.167","0",NA,"0","9605",2014-01-03T10:04:00Z,"2014",5-306-2014-01-03,"0","0","0"
"5","20","279",13FEB2014:07:51:00.000,"8.3","25.1","10.3","6","3.5","3.7","27.990555556","-96.99416667","0.167","0",NA,"0","9605",2014-02-13T07:51:00Z,"2014",5-279-2014-02-13,"0","0","0"
"5","20","316",19FEB2014:09:18:00.000,"19","28.1","7.3","6","2.1","2.2","27.927222222","-97.02583333","0.167","0",NA,"0","9605",2014-02-19T09:18:00Z,"2014",5-316-2014-02-19,"0","0","0"
"5","20","289",13FEB2014:07:25:00.000,"8.2","24.2","10.4","8","3.3","3.4","27.974166667","-97.00805556","0.167","0",NA,"0","9605",2014-02-13T07:25:00Z,"2014",5-289-2014-02-13,"0","0","0"
"5","20","323",19FEB2014:08:47:00.000,"16.1","29","8.3","2","1.9","2.4","27.908333333","-97.05638889","0.167","0",NA,"0","9605",2014-02-19T08:47:00Z,"2014",5-323-2014-02-19,"0","0","0"
"5","20","296",05MAR2014:09:13:00.000,"11.6","26.5","8.7","20","2.2","4","27.958055556","-97.05805556","0.167","0",NA,"0","9605",2014-03-05T09:13:00Z,"2014",5-296-2014-03-05,"0","0","0"
"5","20","307",05MAR2014:11:29:00.000,"9.3","25.8","9.5","18","2.6","2.9","27.9475","-97.02444444","0.167","0",NA,"0","9605",2014-03-05T11:29:00Z,"2014",5-307-2014-03-05,"0","0","0"
"5","20","297",05MAR2014:09:50:00.000,"11.6","26.7","8.7","42","3.1","3.3","27.961944444","-97.04555556","0.167","0",NA,"0","9605",2014-03-05T09:50:00Z,"2014",5-297-2014-03-05,"0","0","0"
"5","20","314",05MAR2014:10:31:00.000,"12.4","27","8.6","40","2.4","2.7","27.927222222","-97.06055556","0.167","1","28","5.9880239521","9605",2014-03-05T10:31:00Z,"2014",5-314-2014-03-05,"0","0","0"
"5","20","305",09APR2014:09:43:00.000,"19.6","26.9","8","6","2.5","2.6","27.942222222","-97.05583333","0.167","1","150","5.9880239521","9605",2014-04-09T09:43:00Z,"2014",5-305-2014-04-09,"0","0","0"
"5","20","316",17APR2014:11:26:00.000,"18.1","29","7.7","11","2.4","2.7","27.924444444","-97.025","0.167","0",NA,"0","9605",2014-04-17T11:26:00Z,"2014",5-316-2014-04-17,"0","0","0"
"5","20","263",09APR2014:07:35:00.000,"19.5","26.3","7.9","7","3.6","3.6","28.008055556","-97.04361111","0.167","2","83.5","11.976047904","9605",2014-04-09T07:35:00Z,"2014",5-263-2014-04-09,"0","0","0"
"5","20","264",09APR2014:08:08:00.000,"19.4","26.9","7.8","11","3.6","3.9","28.01","-97.0275","0.167","2","38","11.976047904","9605",2014-04-09T08:08:00Z,"2014",5-264-2014-04-09,"0","0","0"
"5","20","276",09APR2014:09:07:00.000,"19.4","26.9","7.7","6","2.7","3.6","27.992222222","-97.04111111","0.167","0",NA,"0","9605",2014-04-09T09:07:00Z,"2014",5-276-2014-04-09,"0","0","0"
"5","20","277",09APR2014:08:35:00.000,"19.4","26.8","7.8","5","3.6","3.6","27.99","-97.02333333","0.167","1","186","5.9880239521","9605",2014-04-09T08:35:00Z,"2014",5-277-2014-04-09,"1","1","2.045090147573705"
"5","20","276",10MAY2014:08:21:00.000,"23.1","29.5","6.5","8","3.3","3.6","27.986666667","-97.04722222","0.167","1","54","5.9880239521","9605",2014-05-10T08:21:00Z,"2014",5-276-2014-05-10,"0","0","0"
"5","20","298",19MAY2014:17:22:00.000,"24.5","28.7","7.6","10","3.1","3.6","27.951388889","-97.02416667","0.167","1","96","5.9880239521","9605",2014-05-19T17:22:00Z,"2014",5-298-2014-05-19,"0","0","0"
"5","20","308",08MAY2014:13:14:00.000,"23.9","29.6","6.3","15","1.9","1.9","27.937222222","-97.01194444","0.167","0",NA,"0","9605",2014-05-08T13:14:00Z,"2014",5-308-2014-05-08,"0","0","0"
"5","20","263",10MAY2014:07:58:00.000,"23.2","29.8","6.4","11","3.4","3.9","28.0075","-97.04361111","0.167","6","64.833333333","35.928143713","9605",2014-05-10T07:58:00Z,"2014",5-263-2014-05-10,"0","0","0"
"5","20","286",10MAY2014:08:48:00.000,"23.1","29.7","6.5","7","3.3","3.4","27.972777778","-97.05888889","0.167","1","57","5.9880239521","9605",2014-05-10T08:48:00Z,"2014",5-286-2014-05-10,"0","0","0"
"5","20","305",04JUN2014:07:52:00.000,"28.3","29.8","5.7","11","2.9","2.9","27.941388889","-97.05555556","0.167","4","116.25","23.952095808","9605",2014-06-04T07:52:00Z,"2014",5-305-2014-06-04,"3","0","6.135270442721115"
"5","20","306",04JUN2014:08:19:00.000,"28.3","29.9","5.8","13","3.2","3.4","27.946666667","-97.04333333","0.167","1","76","5.9880239521","9605",2014-06-04T08:19:00Z,"2014",5-306-2014-06-04,"0","0","0"
"5","20","307",04JUN2014:08:45:00.000,"28.2","29.2","5.8","10","2.6","3.2","27.948055556","-97.02777778","0.167","0",NA,"0","9605",2014-06-04T08:45:00Z,"2014",5-307-2014-06-04,"0","0","0"
"5","20","324",23JUL2014:09:48:00.000,"30.4","34.5","4.1","7","1.5","1.6","27.908055556","-97.04111111","0.167","3","94.333333333","17.964071856","9605",2014-07-23T09:48:00Z,"2014",5-324-2014-07-23,"0","0","0"
"5","20","299",23JUL2014:08:08:00.000,"30.1","37","6.3","10","3.1","3.1","27.958611111","-97.01111111","0.167","0",NA,"0","9605",2014-07-23T08:08:00Z,"2014",5-299-2014-07-23,"0","0","0"
"5","20","304",23JUL2014:11:36:00.000,"30.8","34.9","5.6","7","3","3","27.938888889","-97.06944444","0.167","0",NA,"0","9605",2014-07-23T11:36:00Z,"2014",5-304-2014-07-23,"0","0","0"
"5","20","316",23JUL2014:09:03:00.000,"30.3","34.7","5.7","12","2.1","2.2","27.925555556","-97.02527778","0.167","0",NA,"0","9605",2014-07-23T09:03:00Z,"2014",5-316-2014-07-23,"0","0","0"
"5","20","296",26AUG2014:07:59:00.000,"30.4","35.1","5.1","5","2.7","1.7","27.961944444","-97.05916667","0.167","0",NA,"0","9605",2014-08-26T07:59:00Z,"2014",5-296-2014-08-26,"0","0","0"
"5","20","305",22SEP2014:16:25:00.000,"28.8","34.9","6.5","13","3","3.2","27.941388889","-97.05277778","0.167","0",NA,"0","9605",2014-09-22T16:25:00Z,"2014",5-305-2014-09-22,"0","0","0"
"5","20","275",07OCT2014:07:44:00.000,"27","30.5","6.4","4","3","3.6","27.988333333","-97.05472222","0.167","0",NA,"0","9605",2014-10-07T07:44:00Z,"2014",5-275-2014-10-07,"0","0","0"
"5","20","306",07OCT2014:08:19:00.000,"26.4","31.3","5.8","7","3.3","3.5","27.946666667","-97.04444444","0.167","0",NA,"0","9605",2014-10-07T08:19:00Z,"2014",5-306-2014-10-07,"0","0","0"
"5","20","323",07OCT2014:08:52:00.000,"26.9","30","5.8","8","2.6","2.9","27.912777778","-97.0575","0.167","0",NA,"0","9605",2014-10-07T08:52:00Z,"2014",5-323-2014-10-07,"0","0","0"
"5","20","286",11NOV2014:07:20:00.000,"20.7","31.6","7.5","6","3","3.9","27.976944444","-97.05666667","0.167","0",NA,"0","9605",2014-11-11T07:20:00Z,"2014",5-286-2014-11-11,"0","0","0"
"5","20","288",11NOV2014:09:18:00.000,"20.3","32.3","7.1","7","3.5","3.9","27.973333333","-97.025","0.167","0",NA,"0","9605",2014-11-11T09:18:00Z,"2014",5-288-2014-11-11,"0","0","0"
"5","20","298",11NOV2014:08:55:00.000,"20.5","32.4","7","8","2.9","3.9","27.957222222","-97.02694444","0.167","0",NA,"0","9605",2014-11-11T08:55:00Z,"2014",5-298-2014-11-11,"0","0","0"
"5","20","313",11NOV2014:07:50:00.000,"21.6","31.6","6.8","2","2.3","3.8","27.929722222","-97.07055556","0.167","0",NA,"0","9605",2014-11-11T07:50:00Z,"2014",5-313-2014-11-11,"0","0","0"
"5","20","324",11NOV2014:08:20:00.000,"21.8","31.5","6.7","6","3.2","3.4","27.905277778","-97.04694444","0.167","0",NA,"0","9605",2014-11-11T08:20:00Z,"2014",5-324-2014-11-11,"0","0","0"
"5","20","276",18DEC2014:08:15:00.000,"19.2","29.6","7.8","3","3.7","3.9","27.9925","-97.04361111","0.167","0",NA,"0","9605",2014-12-18T08:15:00Z,"2014",5-276-2014-12-18,"0","0","0"
"5","20","279",18DEC2014:08:44:00.000,"19","29.3","7.6","2","3.5","3.9","27.995555556","-96.99527778","0.167","0",NA,"0","9605",2014-12-18T08:44:00Z,"2014",5-279-2014-12-18,"0","0","0"
"5","20","306",18DEC2014:12:24:00.000,"19.1","30","7.6","7","4.1","4.1","27.946111111","-97.04111111","0.167","0",NA,"0","9605",2014-12-18T12:24:00Z,"2014",5-306-2014-12-18,"0","0","0"
"5","20","314",18DEC2014:13:09:00.000,"18.6","29.5","7.7","8","4.3","4.3","27.9225","-97.0625","0.167","0",NA,"0","9605",2014-12-18T13:09:00Z,"2014",5-314-2014-12-18,"0","0","0"
"5","20","279",06JAN2015:08:33:00.000,"9.8","27.7","9.3","4","3.6","3.7","27.993333333","-96.995","0.167","0",NA,"0","9605",2015-01-06T08:33:00Z,"2015",5-279-2015-01-06,"0","0","0"
"5","20","313",28JAN2015:11:36:00.000,"13.7","27.5","9","4","2.4","2.5","27.927777778","-97.06833333","0.167","0",NA,"0","9605",2015-01-28T11:36:00Z,"2015",5-313-2015-01-28,"0","0","0"
"5","20","316",19FEB2015:09:42:00.000,"14","28.1","8.5","3","2.1","2.1","27.924722222","-97.02583333","0.167","0",NA,"0","9605",2015-02-19T09:42:00Z,"2015",5-316-2015-02-19,"0","0","0"
"5","20","297",24FEB2015:08:46:00.000,"13.5","26.8","8","40","3.1","3.1","27.96","-97.04527778","0.167","4","45","23.952095808","9605",2015-02-24T08:46:00Z,"2015",5-297-2015-02-24,"0","0","0"
"5","20","264",24FEB2015:10:37:00.000,"13.9","27.3","7.9","17","3.7","3.7","28.011111111","-97.02583333","0.167","2","33.5","11.976047904","9605",2015-02-24T10:37:00Z,"2015",5-264-2015-02-24,"0","0","0"
"5","20","299",24FEB2015:09:26:00.000,"15.5","27.3","7.8","53","3.2","3.2","27.960555556","-97.00833333","0.167","2","32.5","11.976047904","9605",2015-02-24T09:26:00Z,"2015",5-299-2015-02-24,"0","0","0"
"5","20","289",03MAR2015:11:45:00.000,"12.6","26.2","9.9","7","3.4","3.5","27.975555556","-97.00277778","0.167","0",NA,"0","9605",2015-03-03T11:45:00Z,"2015",5-289-2015-03-03,"0","0","0"
"5","20","315",03MAR2015:14:57:00.000,"14","28","9.9","5","2","2","27.925555556","-97.03777778","0.167","0",NA,"0","9605",2015-03-03T14:57:00Z,"2015",5-315-2015-03-03,"0","0","0"
"5","20","290",03MAR2015:12:26:00.000,"12.8","26","9.7","4","2.3","3.3","27.9775","-96.99388889","0.167","2","47","11.976047904","9605",2015-03-03T12:26:00Z,"2015",5-290-2015-03-03,"0","0","0"
"5","20","323",03MAR2015:10:58:00.000,"12.8","26.2","9.4","12","2.3","2.3","27.912222222","-97.05611111","0.167","0",NA,"0","9605",2015-03-03T10:58:00Z,"2015",5-323-2015-03-03,"0","0","0"
"5","20","324",27APR2015:09:40:00.000,"25.5","21.7","6.3","9","3.4","3.7","27.905277778","-97.045","0.167","2","104.5","11.976047904","9605",2015-04-27T09:40:00Z,"2015",5-324-2015-04-27,"1","0","2.045090147573705"
"5","20","277",09APR2015:08:36:00.000,"24.1","27.9","6.6","5","4.2","4.3","27.988333333","-97.02888889","0.167","3","45.333333333","17.964071856","9605",2015-04-09T08:36:00Z,"2015",5-277-2015-04-09,"0","0","0"
"5","20","300",27APR2015:10:20:00.000,"25.4","20.7","6.6","8","3","3.3","27.959166667","-96.99611111","0.167","4","81","23.952095808","9605",2015-04-27T10:20:00Z,"2015",5-300-2015-04-27,"0","0","0"
"5","20","304",27APR2015:08:46:00.000,"25.6","22.2","6.4","7","3.3","3.4","27.941388889","-97.07","0.167","3","37.333333333","17.964071856","9605",2015-04-27T08:46:00Z,"2015",5-304-2015-04-27,"0","0","0"
"5","20","313",27APR2015:09:12:00.000,"25.5","22.3","6.6","13","2.9","3.4","27.929166667","-97.07222222","0.167","3","76","17.964071856","9605",2015-04-27T09:12:00Z,"2015",5-313-2015-04-27,"0","0","0"
"5","20","314",27MAY2015:08:13:00.000,"27.7","13.5","7","22","2.2","3.1","27.928333333","-97.06416667","0.167","1","174","5.9880239521","9605",2015-05-27T08:13:00Z,"2015",5-314-2015-05-27,"1","1","2.045090147573705"
"5","20","297",27MAY2015:08:45:00.000,"27.7","13.6","7","17","3.6","3.6","27.962777778","-97.04277778","0.167","0",NA,"0","9605",2015-05-27T08:45:00Z,"2015",5-297-2015-05-27,"0","0","0"
"5","20","286",27MAY2015:07:38:00.000,"27.7","13.8","7.2","11","3.6","3.6","27.979722222","-97.0575","0.167","0",NA,"0","9605",2015-05-27T07:38:00Z,"2015",5-286-2015-05-27,"0","0","0"
"5","20","276",03JUN2015:08:07:00.000,"28.8","11.3","6.3","7","3.5","3.7","27.987777778","-97.04888889","0.167","1","126","5.9880239521","9605",2015-06-03T08:07:00Z,"2015",5-276-2015-06-03,"1","0","2.045090147573705"
"5","20","278",03JUN2015:10:00:00.000,"28.3","11.8","3.9","3","3.3","3.7","27.9925","-97.00833333","0.167","0",NA,"0","9605",2015-06-03T10:00:00Z,"2015",5-278-2015-06-03,"0","0","0"
"5","20","296",03JUN2015:08:42:00.000,"28.5","11.3","6","14","3.2","3.2","27.958333333","-97.0525","0.167","0",NA,"0","9605",2015-06-03T08:42:00Z,"2015",5-296-2015-06-03,"0","0","0"
"5","20","299",03JUN2015:09:08:00.000,"28.5","12.6","4.3","6","3.4","3.5","27.958333333","-97.01111111","0.167","0",NA,"0","9605",2015-06-03T09:08:00Z,"2015",5-299-2015-06-03,"0","0","0"
"5","20","263",01JUL2015:09:01:00.000,"29.1","7.1","6.3","20","3.7","3.7","28.009166667","-97.0425","0.167","4","102.75","23.952095808","9605",2015-07-01T09:01:00Z,"2015",5-263-2015-07-01,"1","1","2.045090147573705"
"5","20","287",28JUL2015:08:41:00.000,"30.6","27.7","5.5","17","3.4","3.4","27.975277778","-97.04166667","0.167","0",NA,"0","9605",2015-07-28T08:41:00Z,"2015",5-287-2015-07-28,"0","0","0"
"5","20","306",28JUL2015:09:10:00.000,"29.5","30.1","5.6","10","2.9","3","27.946666667","-97.04666667","0.167","4","149","23.952095808","9605",2015-07-28T09:10:00Z,"2015",5-306-2015-07-28,"4","4","8.18036059029482"
"5","20","304",28JUL2015:09:39:00.000,"27.3","31.2","5.5","14","3","3.1","27.937222222","-97.07083333","0.167","1","154","5.9880239521","9605",2015-07-28T09:39:00Z,"2015",5-304-2015-07-28,"1","1","2.045090147573705"
"5","20","286",25AUG2015:08:20:00.000,"30.7","31.2","5.7","11","3.3","3.3","27.980555556","-97.05611111","0.167","1","83","5.9880239521","9605",2015-08-25T08:20:00Z,"2015",5-286-2015-08-25,"0","0","0"
"5","20","298",25AUG2015:08:51:00.000,"30.1","31.1","5.2","13","3.5","3.5","27.961111111","-97.02527778","0.167","0",NA,"0","9605",2015-08-25T08:51:00Z,"2015",5-298-2015-08-25,"0","0","0"
"5","20","265",25AUG2015:09:28:00.000,"30.5","29.3","6.2","4","3.8","3.8","28.003611111","-97.0025","0.167","0",NA,"0","9605",2015-08-25T09:28:00Z,"2015",5-265-2015-08-25,"0","0","0"
"5","20","304",09SEP2015:08:49:00.000,"30.4","32.4","5.8","7","3.2","3.2","27.935833333","-97.06722222","0.167","0",NA,"0","9605",2015-09-09T08:49:00Z,"2015",5-304-2015-09-09,"0","0","0"
"5","20","288",09SEP2015:09:42:00.000,"29.9","30.3","5.9","8","3.6","3.6","27.971388889","-97.02583333","0.167","0",NA,"0","9605",2015-09-09T09:42:00Z,"2015",5-288-2015-09-09,"0","0","0"
"5","20","305",09SEP2015:09:15:00.000,"30.2","32.5","5.8","2","2.8","2.9","27.945","-97.05555556","0.167","0",NA,"0","9605",2015-09-09T09:15:00Z,"2015",5-305-2015-09-09,"0","0","0"
"5","20","264",17SEP2015:14:09:00.000,"28.9","22.4","6.9","4","2.5","3.8","28.001666667","-97.02305556","0.167","0",NA,"0","9605",2015-09-17T14:09:00Z,"2015",5-264-2015-09-17,"0","0","0"
"5","20","290",18SEP2015:12:13:00.000,"28.9","25.4","7.4","4","1.7","1.8","27.980833333","-96.99","0.167","2","49","11.976047904","9605",2015-09-18T12:13:00Z,"2015",5-290-2015-09-18,"0","0","0"
"5","20","263",05OCT2015:08:47:00.000,"26.9","19.6","7","5","3.7","4.1","28.012222222","-97.04388889","0.167","0",NA,"0","9605",2015-10-05T08:47:00Z,"2015",5-263-2015-10-05,"0","0","0"
"5","20","275",05OCT2015:09:09:00.000,"27","20.3","7.3","6","2.8","3.5","27.991388889","-97.05555556","0.167","0",NA,"0","9605",2015-10-05T09:09:00Z,"2015",5-275-2015-10-05,"0","0","0"
"5","20","304",29OCT2015:08:23:00.000,"23.3","26.5","7","3","3.4","3.4","27.94","-97.06944444","0.167","0",NA,"0","9605",2015-10-29T08:23:00Z,"2015",5-304-2015-10-29,"0","0","0"
"5","20","315",29OCT2015:08:50:00.000,"24.6","27.3","6.2","5","1.2","3.8","27.923333333","-97.04583333","0.167","0",NA,"0","9605",2015-10-29T08:50:00Z,"2015",5-315-2015-10-29,"0","0","0"
"5","20","297",29OCT2015:09:27:00.000,"22.6","22","8","3","3.4","3.6","27.953333333","-97.03833333","0.167","0",NA,"0","9605",2015-10-29T09:27:00Z,"2015",5-297-2015-10-29,"0","0","0"
"5","20","308",02NOV2015:15:44:00.000,"25.3","21.6","7.6","1","2.6","3","27.949444444","-97.01277778","0.167","0",NA,"0","9605",2015-11-02T15:44:00Z,"2015",5-308-2015-11-02,"0","0","0"
"5","20","313",02NOV2015:14:53:00.000,"25.1","22.2","7.7","2","2.8","3.1","27.920555556","-97.07194444","0.167","0",NA,"0","9605",2015-11-02T14:53:00Z,"2015",5-313-2015-11-02,"0","0","0"
"5","20","307",02NOV2015:15:19:00.000,"24.7","21.7","7.7","2","3","3","27.949444444","-97.03111111","0.167","0",NA,"0","9605",2015-11-02T15:19:00Z,"2015",5-307-2015-11-02,"0","0","0"
"5","20","265",04DEC2015:09:32:00.000,"15.2","16.9","9","4","3.8","4","28.004444444","-97.00861111","0.167","0",NA,"0","9605",2015-12-04T09:32:00Z,"2015",5-265-2015-12-04,"0","0","0"
"5","20","287",04DEC2015:09:01:00.000,"15.2","17.3","9.3","4","3.6","3.6","27.971111111","-97.04555556","0.167","0",NA,"0","9605",2015-12-04T09:01:00Z,"2015",5-287-2015-12-04,"0","0","0"
"5","20","275",04DEC2015:08:32:00.000,"15.3","17.8","8.6","6","3.2","11.2","27.9875","-97.05722222","0.167","0",NA,"0","9605",2015-12-04T08:32:00Z,"2015",5-275-2015-12-04,"0","0","0"
"5","20","314",17DEC2015:13:47:00.000,"17.5","22.3","8.2","10","3","3","27.924166667","-97.0625","0.167","0",NA,"0","9605",2015-12-17T13:47:00Z,"2015",5-314-2015-12-17,"0","0","0"
"5","20","308",17DEC2015:13:18:00.000,"15","20.5","8.6","5","2","2.1","27.9375","-97.00916667","0.167","1","26","5.9880239521","9605",2015-12-17T13:18:00Z,"2015",5-308-2015-12-17,"0","0","0"
"5","20","263",07JAN2016:08:58:00.000,"12.4","17.7","11","4","3.8","4.2","28.005555556","-97.04222222","0.167","0",NA,"0","9605",2016-01-07T08:58:00Z,"2016",5-263-2016-01-07,"0","0","0"
"5","20","276",07JAN2016:09:46:00.000,"12.6","18.2","10.5","3","3.8","3.9","27.990555556","-97.04666667","0.167","0",NA,"0","9605",2016-01-07T09:46:00Z,"2016",5-276-2016-01-07,"0","0","0"
"5","20","300",23JAN2016:12:11:00.000,"13.1","16.1","10.8","6","2.4","2.5","27.956666667","-96.99333333","0.167","0",NA,"0","9605",2016-01-23T12:11:00Z,"2016",5-300-2016-01-23,"0","0","0"
"5","20","275",07JAN2016:09:21:00.000,"12.6","18.1","10.2","3","3.6","3.6","27.986944444","-97.05555556","0.167","1","31","5.9880239521","9605",2016-01-07T09:21:00Z,"2016",5-275-2016-01-07,"0","0","0"
"5","20","299",23JAN2016:11:41:00.000,"13.5","15.9","10.4","11","3.9","4","27.958333333","-97.00722222","0.167","1","24","5.9880239521","9605",2016-01-23T11:41:00Z,"2016",5-299-2016-01-23,"0","0","0"
"5","20","314",23JAN2016:10:17:00.000,"13.5","16.1","9.6","33","3.8","3.9","27.921388889","-97.06388889","0.167","0",NA,"0","9605",2016-01-23T10:17:00Z,"2016",5-314-2016-01-23,"0","0","0"
"5","20","290",10FEB2016:11:02:00.000,"14.4","19.4","9.6","2","3","3.1","27.971388889","-96.99861111","0.167","0",NA,"0","9605",2016-02-10T11:02:00Z,"2016",5-290-2016-02-10,"0","0","0"
"5","20","304",10FEB2016:09:31:00.000,"14.5","20.1","9.4","2","2.8","2.9","27.9375","-97.07138889","0.167","0",NA,"0","9605",2016-02-10T09:31:00Z,"2016",5-304-2016-02-10,"0","0","0"
"5","20","306",10FEB2016:10:26:00.000,"14.6","20.7","9.6","3","2.7","2.8","27.945833333","-97.04666667","0.167","0",NA,"0","9605",2016-02-10T10:26:00Z,"2016",5-306-2016-02-10,"0","0","0"
"5","20","314",10FEB2016:09:53:00.000,"14.5","20.5","9.1","12","2.5","2.5","27.928888889","-97.06416667","0.167","0",NA,"0","9605",2016-02-10T09:53:00Z,"2016",5-314-2016-02-10,"0","0","0"
